NCC, Country, Company, 
999, Samoa, Fix Line, 
999, San Marino, Fix Line, 
999, Sao Tome and Principe, Fix Line, 
999, Satellite Networks, Fix Line, 
999, Saudi Arabia, Fix Line, 
999, Senegal, Fix Line, 
999, Serbia, Fix Line, 
999, Seychelles, Fix Line, 
999, Sierra Leone, Fix Line, 
999, Singapore, Fix Line, 
999, Slovakia, Fix Line, 
999, Slovenia, Fix Line, 
999, Solomon Islands, Fix Line, 
999, Somalia, Fix Line, 
999, South Africa, Fix Line, 
999, South Korea, Fix Line, 
999, South Sudan, Fix Line, 
999, Spain, Fix Line, 
999, Sri Lanka, Fix Line, 
999, Sudan, Fix Line, 
999, Suriname, Fix Line, 
999, Swaziland, Fix Line, 
999, Sweden, Fix Line, 
999, Switzerland, Fix Line, 
999, Syria, Fix Line, 
999, Taiwan, Fix Line, 
999, Tajikistan, Fix Line, 
999, Tanzania, Fix Line, 
999, Thailand, Fix Line, 
999, Togo, Fix Line, 
999, Tonga, Fix Line, 
999, Trinidad and Tobago, Fix Line, 
999, Tunisia, Fix Line, 
999, Turkiye, Fix Line, 
999, Turkmenistan, Fix Line, 
999, Turks and Caicos Islands, Fix Line, 
999, Tuvalu, Fix Line, 
999, Uganda, Fix Line, 
999, Ukraine, Fix Line, 
999, United Arab Emirates, Fix Line, 
999, United Kingdom, Fix Line, 
999, United States of America, Fix Line, 
999, Uruguay, Fix Line, 
999, Uzbekistan, Fix Line, 
999, Vanuatu, Fix Line, 
999, Vatican, Fix Line, 
999, Venezuela, Fix Line, 
999, Vietnam, Fix Line, 
999, Virgin Islands, Fix Line, 
999, Wallis and Futuna, Fix Line, 
999, Yemen, Fix Line, 
999, Zambia, Fix Line, 
999, Zimbabwe, Fix Line, 
