Intel Xeon E7- 2830 @ 2.13GHz; Server; LGA1567; 2.1GHZ; 2.4GHZ; 4; 4; 105W; ; ; 
Intel Xeon E3110 @ 3.00GHz; Server; LGA775; 3.0GHZ; ; 2; 2; 65W; ; ; 
Intel Xeon E3113 @ 3.00GHz; Server; LGA775; 3.0GHZ; ; 2; 2; 65W; ; ; 
Intel Xeon E3120 @ 3.16GHz; Server; LGA775; 3.2GHZ; ; 2; 2; 65W; ; ; 
Intel Xeon E5205 @ 1.86GHz; Server; LGA771; 1.9GHZ; ; 2; 2; 65W; ; ; 
Intel Xeon E5240 @ 3.00GHz; Server; LGA771; 3.0GHZ; ; 2; 2; 65W; ; ; 
Intel Xeon E5310 @ 1.60GHz; Server; LGA771; 1.6GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5320 @ 1.86GHz; Server; LGA771; 1.9GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5335 @ 2.00GHz; Server; LGA771; 2.0GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5345 @ 2.33GHz; Server; LGA771; 2.3GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5405 @ 2.00GHz; Server; LGA771; 2.0GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5410 @ 2.33GHz; Server; LGA771; 2.3GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5420 @ 2.50GHz; Server; LGA771; 2.5GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5430 @ 2.66GHz; Server; LGA771; 2.7GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5440 @ 2.83GHz; Server; LGA771; 2.8GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5450 @ 3.00GHz; Server; LGA771; 3.0GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5462 @ 2.80GHz; Server; LGA771; 2.8GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5472 @ 3.00GHz; Server; LGA771; 3.0GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5502 @ 1.87GHz; Server; LGA1366; 1.9GHZ; ; 2; 2; 80W; ; ; 
Intel Xeon E5503 @ 2.00GHz; Server; LGA1366; 2.0GHZ; ; 2; 2; 80W; ; ; 
Intel Xeon E5504 @ 2.00GHz; Server; LGA1366; 2.0GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5506 @ 2.13GHz; Server; LGA1366; 2.1GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5507 @ 2.27GHz; Server; LGA1366; 2.3GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5520 @ 2.27GHz; Server; LGA1366; 2.3GHZ; 2.5GHZ; 4; 8; 80W; ; ; 
Intel Xeon E5530 @ 2.40GHz; Server; LGA1366; 2.4GHZ; 2.7GHZ; 4; 8; 80W; ; ; 
Intel Xeon E5540 @ 2.53GHz; Server; LGA1366; 2.5GHZ; 2.8GHZ; 4; 8; 80W; ; ; 
Intel Xeon E5603 @ 1.60GHz; Server; LGA1366; 1.6GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5606 @ 2.13GHz; Server; LGA1366; 2.1GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5607 @ 2.27GHz; Server; LGA1366; 2.3GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E5620 @ 2.40GHz; Server; LGA1366; 2.4GHZ; 2.7GHZ; 4; 8; 80W; ; ; 
Intel Xeon E5630 @ 2.53GHz; Server; LGA1366; 2.5GHZ; 2.8GHZ; 4; 8; 80W; ; ; 
Intel Xeon E5640 @ 2.67GHz; Server; LGA1366; 2.7GHZ; 2.9GHZ; 4; 8; 80W; ; ; 
Intel Xeon E5645 @ 2.40GHz; Server; LGA1366; 2.4GHZ; 2.7GHZ; 6; 12; 80W; ; ; 
Intel Xeon E5649 @ 2.53GHz; Server; LGA1366; 2.5GHZ; 2.9GHZ; 6; 12; 80W; ; ; 
Intel Xeon E7320 @ 2.13GHz; Server; 604; 2.1GHZ; ; 4; 4; 80W; ; ; 
Intel Xeon E-2104G @ 3.20GHz; Server; FCLGA1151-2; 3.2GHZ; ; 4; 4; 65W; ; ; 
Intel Xeon E-2124 @ 3.30GHz; Server; FCLGA1151-2; 3.3GHZ; 4.3GHZ; 4; 4; 71W; ; ; 
Intel Xeon E-2124G @ 3.40GHz; Server; FCLGA1151-2; 3.4GHZ; 4.5GHZ; 4; 4; 71W; ; ; 
Intel Xeon E-2126G @ 3.30GHz; Server; FCLGA1151-2; 3.3GHZ; 4.5GHZ; 6; 6; 80W; ; ; 
Intel Xeon E-2134 @ 3.50GHz; Server; FCLGA1151-2; 3.5GHZ; 4.5GHZ; 4; 8; 71W; ; ; 
Intel Xeon E-2136 @ 3.30GHz; Server; FCLGA1151-2; 3.3GHZ; 4.5GHZ; 6; 12; 80W; ; ; 
Intel Xeon E-2144G @ 3.60GHz; Server; FCLGA1151-2; 3.6GHZ; 4.5GHZ; 4; 8; 71W; ; ; 
Intel Xeon E-2146G @ 3.50GHz; Server; FCLGA1151-2; 3.5GHZ; 4.5GHZ; 6; 12; 80W; ; ; 
Intel Xeon E-2174G @ 3.80GHz; Server; FCLGA1151-2; 3.8GHZ; 4.7GHZ; 4; 8; 71W; ; ; 
Intel Xeon E-2176G @ 3.70GHz; Server; FCLGA1151-2; 3.7GHZ; 4.7GHZ; 6; 12; 80W; ; ; 
Intel Xeon E-2176M @ 2.70GHz; Laptop; FCBGA1440; 2.7GHZ; 4.4GHZ; 6; 12; 45W; 35W; ; 
Intel Xeon E-2186G @ 3.80GHz; Server; FCLGA1151-2; 3.8GHZ; 4.7GHZ; 6; 12; 95W; ; ; 
Intel Xeon E-2186M @ 2.90GHz; Laptop; FCBGA1440; 2.9GHZ; 4.8GHZ; 6; 12; 45W; 35W; ; 
Intel Xeon E-2224 @ 3.40GHz; Server; FCLGA1151-2; 3.4GHZ; 4.6GHZ; 4; 4; 71W; ; ; 
Intel Xeon E-2224G @ 3.50GHz; Server; FCLGA1151-2; 3.5GHZ; 4.7GHZ; 4; 4; 71W; ; ; 
Intel Xeon E-2226G @ 3.40GHz; Server; FCLGA1151-2; 3.4GHZ; 4.7GHZ; 6; 6; 80W; ; ; 
Intel Xeon E-2234 @ 3.60GHz; Server; FCLGA1151-2; 3.6GHZ; 4.8GHZ; 4; 8; 71W; ; ; 
Intel Xeon E-2236 @ 3.40GHz; Server; FCLGA1151-2; 3.4GHZ; 4.8GHZ; 6; 12; 80W; ; ; 
Intel Xeon E-2244G @ 3.80GHz; Server; FCLGA1151-2; 3.8GHZ; 4.8GHZ; 4; 8; 71W; ; ; 
Intel Xeon E-2246G @ 3.60GHz; Server; FCLGA1151-2; 3.6GHZ; 4.8GHZ; 6; 12; 80W; ; ; 
Intel Xeon E-2254ML @ 1.70GHz; Server; FCBGA1440; 1.7GHZ; 3.5GHZ; 4; 8; 25W; ; 35W; 
Intel Xeon E-2274G @ 4.00GHz; Server; FCLGA1151-2; 4.0GHZ; 4.9GHZ; 4; 8; 83W; ; ; 
Intel Xeon E-2276G @ 3.80GHz; Server; FCLGA1151-2; 3.8GHZ; 4.9GHZ; 6; 12; 80W; ; ; 
Intel Xeon E-2276M @ 2.80GHz; Laptop; FCBGA1440; 2.8GHZ; 4.7GHZ; 6; 12; 45W; 35W; ; 
Intel Xeon E-2276ME @ 2.80GHz; Server,Mobile/Embedded; FCBGA1440; 2.8GHZ; 4.5GHZ; 6; 12; 45W; 35W; ; 
Intel Xeon E-2278G @ 3.40GHz; Server; FCLGA1151-2; 3.4GHZ; 5.0GHZ; 8; 16; 80W; ; ; 
Intel Xeon E-2278GE @ 3.30GHz; Server; FCLGA1151-2; 3.3GHZ; 4.7GHZ; 8; 16; 80W; ; ; 
Intel Xeon E-2278GEL @ 2.00GHz; Server; FCLGA1151-2; 2.0GHZ; 3.9GHZ; 8; 16; 35W; ; ; 
Intel Xeon E-2286G @ 4.00GHz; Server; FCLGA1151-2; 4.0GHZ; 4.9GHZ; 6; 12; 95W; ; ; 
Intel Xeon E-2286M @ 2.40GHz; Laptop; FCBGA1440; 2.4GHZ; 5.0GHZ; 8; 16; 45W; 35W; ; 
Intel Xeon E-2288G @ 3.70GHz; Server; FCLGA1151-2; 3.7GHZ; 5.0GHZ; 8; 16; 95W; ; ; 
Intel Xeon E-2314 @ 2.80GHz; Server; FCLGA1200; 2.8GHZ; 4.5GHZ; 4; 4; 65W; ; ; 
Intel Xeon E-2334 @ 3.40GHz; Server; FCLGA1200; 3.4GHZ; 4.8GHZ; 4; 8; 65W; ; ; 
Intel Xeon E-2336 @ 2.90GHz; Server; FCLGA1200; 2.9GHZ; 4.8GHZ; 6; 12; 65W; ; ; 
Intel Xeon E-2356G @ 3.20GHz; Server; FCLGA1200; 3.2GHZ; 5.0GHZ; 6; 12; 80W; ; ; 
Intel Xeon E-2374G @ 3.70GHz; Server; FCLGA1200; 3.7GHZ; 5.0GHZ; 4; 8; 80W; ; ; 
Intel Xeon E-2378 @ 2.60GHz; Server; FCLGA1200; 2.6GHZ; 4.8GHZ; 8; 16; 65W; ; ; 
Intel Xeon E-2388G @ 3.20GHz; Server; FCLGA1200; 3.2GHZ; 5.1GHZ; 8; 16; 95W; ; ; 
Intel Xeon Gold 5117 @ 2.00GHz; Server; ; 2.0GHZ; 2.8GHZ; 14; 28; 105W; ; ; 
Intel Xeon Gold 5118 @ 2.30GHz; Server; FCLGA3647; 2.3GHZ; 3.2GHZ; 12; 24; 105W; ; ; 
Intel Xeon Gold 5120 @ 2.20GHz; Server; FCLGA3647; 2.2GHZ; 3.2GHZ; 14; 28; 105W; ; ; 
Intel Xeon Gold 5120T @ 2.20GHz; Server; FCLGA3647; 2.2GHZ; 3.2GHZ; 14; 28; 105W; ; ; 
Intel Xeon Gold 5122 @ 3.60GHz; Server; FCLGA3647; 3.6GHZ; 3.7GHZ; 4; 8; 105W; ; ; 
Intel Xeon Gold 5215 @ 2.50GHz; Server; FCLGA3647; 2.5GHZ; 3.4GHZ; 10; 20; 85W; ; ; 
Intel Xeon Gold 5217 @ 3.00GHz; Server; FCLGA3647; 3.0GHZ; 3.7GHZ; 8; 16; 115W; ; ; 
Intel Xeon Gold 5218 @ 2.30GHz; Server; FCLGA3647; 2.3GHZ; 3.9GHZ; 16; 32; 125W; ; ; 
Intel Xeon Gold 5218R @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 4.0GHZ; 20; 40; 125W; ; ; 
Intel Xeon Gold 5220 @ 2.20GHz; Server; FCLGA3647; 2.2GHZ; 3.9GHZ; 18; 36; 125W; ; ; 
Intel Xeon Gold 5220R @ 2.20GHz; Server; FCLGA3647; 2.2GHZ; 4.0GHZ; 24; 48; 150W; ; ; 
Intel Xeon Gold 5222 @ 3.80GHz; Server; FCLGA3647; 3.8GHZ; 3.9GHZ; 4; 8; 105W; ; ; 
Intel Xeon Gold 5315Y @ 3.20GHz; Server; FCLGA4189; 3.2GHZ; 3.6GHZ; 8; 16; 140W; ; ; 
Intel Xeon Gold 5317 @ 3.00GHz; Server; FCLGA4189; 3.0GHZ; 3.6GHZ; 12; 24; 150W; ; ; 
Intel Xeon Gold 5318Y @ 2.10GHz; Server; FCLGA4189; 2.1GHZ; 3.4GHZ; 24; 48; 165W; ; ; 
Intel Xeon Gold 6126 @ 2.60GHz; Server; FCLGA3647; 2.6GHZ; 3.7GHZ; 12; 24; 125W; ; ; 
Intel Xeon Gold 6128 @ 3.40GHz; Server; FCLGA3647; 3.4GHZ; 3.7GHZ; 6; 12; 115W; ; ; 
Intel Xeon Gold 6130 @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.7GHZ; 16; 32; 125W; ; ; 
Intel Xeon Gold 6130T @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.7GHZ; 16; 32; 125W; ; ; 
Intel Xeon Gold 6132 @ 2.60GHz; Server; FCLGA3647; 2.6GHZ; 3.7GHZ; 14; 28; 140W; ; ; 
Intel Xeon Gold 6133 @ 2.50GHz; Server; FCLGA3647; 2.5GHZ; 3.0GHZ; 1; 1; 150W; ; ; 
Intel Xeon Gold 6134 @ 3.20GHz; Server; FCLGA3647; 3.2GHZ; 3.7GHZ; 8; 16; 130W; ; ; 
Intel Xeon Gold 6136 @ 3.00GHz; Server; FCLGA3647; 3.0GHZ; 3.7GHZ; 12; 24; 150W; ; ; 
Intel Xeon Gold 6137 @ 3.90GHz; Server; FCLGA-3647; 3.9GHZ; 4.1GHZ; 16; 16; 205W; ; ; 
Intel Xeon Gold 6138 @ 2.00GHz; Server; FCLGA3647; 2.0GHZ; 3.7GHZ; 20; 40; 125W; ; ; 
Intel Xeon Gold 6138T @ 2.00GHz; Server; FCLGA3647; 2.0GHZ; 3.7GHZ; 20; 40; 125W; ; ; 
Intel Xeon Gold 6140 @ 2.30GHz; Server; FCLGA3647; 2.3GHZ; 3.7GHZ; 18; 36; 140W; ; ; 
Intel Xeon Gold 6143 @ 2.80GHz; Server; FCLGA3647; 2.8GHZ; 4.0GHZ; 16; 32; 205W; ; ; 
Intel Xeon Gold 6144 @ 3.50GHz; Server; FCLGA3647; 3.5GHZ; 4.2GHZ; 8; 16; 150W; ; ; 
Intel Xeon Gold 6146 @ 3.20GHz; Server; FCLGA3647; 3.2GHZ; 4.2GHZ; 12; 24; 165W; ; ; 
Intel Xeon Gold 6148 @ 2.40GHz; Server; FCLGA3647; 2.4GHZ; 3.7GHZ; 20; 40; 150W; ; ; 
Intel Xeon Gold 6150 @ 2.70GHz; Server; FCLGA3647; 2.7GHZ; 3.7GHZ; 18; 36; 165W; ; ; 
Intel Xeon Gold 6152 @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.7GHZ; 22; 44; 140W; ; ; 
Intel Xeon Gold 6154 @ 3.00GHz; Server; FCLGA3647; 3.0GHZ; 3.7GHZ; 18; 36; 200W; ; ; 
Intel Xeon Gold 6208U @ 2.90GHz; Server; FCLGA3647; 2.9GHZ; 3.9GHZ; 16; 32; 150W; ; ; 
Intel Xeon Gold 6210U @ 2.50GHz; Server; FCLGA3647; 2.5GHZ; 3.9GHZ; 20; 40; 150W; ; ; 
Intel Xeon Gold 6212U @ 2.40GHz; Server; FCLGA3647; 2.4GHZ; 3.9GHZ; 24; 48; 165W; ; ; 
Intel Xeon Gold 6226 @ 2.70GHz; Server; FCLGA3647; 2.7GHZ; 3.7GHZ; 12; 24; 125W; ; ; 
Intel Xeon Gold 6226R @ 2.90GHz; Server; FCLGA3647; 2.9GHZ; 3.9GHZ; 16; 32; 150W; ; ; 
Intel Xeon Gold 6230 @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.9GHZ; 20; 40; 125W; ; ; 
Intel Xeon Gold 6230R @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 4.0GHZ; 26; 52; 150W; ; ; 
Intel Xeon Gold 6238 @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.7GHZ; 22; 44; 140W; ; ; 
Intel Xeon Gold 6238R @ 2.20GHz; Server; FCLGA3647; 2.2GHZ; 4.0GHZ; 28; 56; 165W; ; ; 
Intel Xeon Gold 6242 @ 2.80GHz; Server; FCLGA3647; 2.8GHZ; 3.9GHZ; 16; 32; 150W; ; ; 
Intel Xeon Gold 6242R @ 3.10GHz; Server; FCLGA3647; 3.1GHZ; 4.1GHZ; 20; 40; 205W; ; ; 
Intel Xeon Gold 6244 @ 3.60GHz; Server; FCLGA3647; 3.6GHZ; 4.4GHZ; 8; 16; 150W; ; ; 
Intel Xeon Gold 6246 @ 3.30GHz; Server; FCLGA3647; 3.3GHZ; 4.2GHZ; 12; 24; 165W; ; ; 
Intel Xeon Gold 6246R @ 3.40GHz; Server; FCLGA3647; 3.4GHZ; 4.1GHZ; 16; 32; 205W; ; ; 
Intel Xeon Gold 6248 @ 2.50GHz; Server; FCLGA3647; 2.5GHZ; 3.9GHZ; 20; 40; 150W; ; ; 
Intel Xeon Gold 6248R @ 3.00GHz; Server; FCLGA3647; 3.0GHZ; 4.0GHZ; 24; 48; 205W; ; ; 
Intel Xeon Gold 6252 @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.7GHZ; 24; 48; 150W; ; ; 
Intel Xeon Gold 6253CL @ 3.10GHz; Server; FCLGA3647; 3.1GHZ; 3.9GHZ; 18; 36; 205W; ; ; 
Intel Xeon Gold 6254 @ 3.10GHz; Server; FCLGA3647; 3.1GHZ; 4.0GHZ; 18; 36; 200W; ; ; 
Intel Xeon Gold 6312U @ 2.40GHz; Server; FCLGA4189; 2.4GHZ; 3.6GHZ; 24; 48; 185W; ; ; 
Intel Xeon Gold 6326 @ 2.90GHz; Server; FCLGA4189; 2.9GHZ; 3.5GHZ; 16; 32; 185W; ; ; 
Intel Xeon Gold 6330 @ 2.00GHz; Server; FCLGA4189; 2.0GHZ; 3.1GHZ; 28; 56; 205W; ; ; 
Intel Xeon Gold 6334 @ 3.60GHz; Server; FCLGA4189; 3.6GHZ; 3.7GHZ; 8; 16; 165W; ; ; 
Intel Xeon Gold 6336Y @ 2.40GHz; Server; FCLGA4189; 2.4GHZ; 3.6GHZ; 24; 48; 185W; ; ; 
Intel Xeon Gold 6342 @ 2.80GHz; Server; FCLGA4189; 2.8GHZ; 3.5GHZ; 24; 48; 230W; ; ; 
Intel Xeon Gold 6346 @ 3.10GHz; Server; FCLGA4189; 3.1GHZ; 3.6GHZ; 16; 32; 205W; ; ; 
Intel Xeon Gold 6348 @ 2.60GHz; Server; FCLGA4189; 2.6GHZ; 3.5GHZ; 28; 56; 235W; ; ; 
Intel Xeon Gold 6354 @ 3.00GHz; Server; FCLGA4189; 3.0GHZ; 3.6GHZ; 18; 36; 205W; ; ; 
Intel Xeon L3110 @ 3.00GHz; Server; LGA775; 3.0GHZ; ; 2; 2; 45W; ; ; 
Intel Xeon L3360 @ 2.83GHz; Server; LGA775; 2.8GHZ; ; 4; 4; 65W; ; ; 
Intel Xeon L3406 @ 2.27GHz; Server; LGA1156; 2.3GHZ; 2.5GHZ; 2; 4; 30W; ; ; 
Intel Xeon L3426 @ 1.87GHz; Server; LGA1156; 1.9GHZ; 3.2GHZ; 4; 8; 45W; ; ; 
Intel Xeon L5240 @ 3.00GHz; Server; LGA771; 3.0GHZ; ; 2; 2; 40W; ; ; 
Intel Xeon L5310 @ 1.60GHz; Server; LGA771; 1.6GHZ; ; 4; 4; 50W; ; ; 
Intel Xeon L5320 @ 1.86GHz; Server; LGA771; 1.9GHZ; ; 4; 4; 50W; ; ; 
Intel Xeon L5335 @ 2.00GHz; Server; LGA771; 2.0GHZ; ; 4; 4; 50W; ; ; 
Intel Xeon L5408 @ 2.13GHz; Server; LGA771; 2.1GHZ; ; 4; 4; 40W; ; ; 
Intel Xeon L5410 @ 2.33GHz; Server; LGA771; 2.3GHZ; ; 4; 4; 50W; ; ; 
Intel Xeon L5420 @ 2.50GHz; Server; LGA771; 2.5GHZ; ; 4; 4; 50W; ; ; 
Intel Xeon L5430 @ 2.66GHz; Server; LGA771; 2.7GHZ; ; 4; 4; 50W; ; ; 
Intel Xeon L5520 @ 2.27GHz; Server; LGA1366; 2.3GHZ; 2.5GHZ; 4; 8; 60W; ; ; 
Intel Xeon L5530 @ 2.40GHz; Server; LGA1366; 2.4GHZ; 2.7GHZ; 4; 8; 60W; ; ; 
Intel Xeon L5609 @ 1.87GHz; Server; LGA1366; 1.9GHZ; 1.9GHZ; 4; 4; 40W; ; ; 
Intel Xeon L5630 @ 2.13GHz; Server; LGA1366; 2.1GHZ; 2.4GHZ; 4; 8; 40W; ; ; 
Intel Xeon L5638 @ 2.00GHz; Server; LGA1366; 2.0GHZ; 2.4GHZ; 6; 12; 60W; ; ; 
Intel Xeon L5639 @ 2.13GHz; Server; LGA1366; 2.1GHZ; 2.7GHZ; 6; 12; 60W; ; ; 
Intel Xeon L5640 @ 2.27GHz; Server; LGA1366; 2.3GHZ; 2.8GHZ; 6; 12; 60W; ; ; 
Intel Xeon L7455 @ 2.13GHz; Server; PGA604; 2.1GHZ; ; 6; 6; 65W; ; ; 
Intel Xeon MV 3.20GHz; Server; mPGA604; 3.2GHZ; ; 2; 4; 90W; ; ; 
Intel Xeon Platinum 8124M @ 3.00GHz; Server; FCLGA3647; 3.0GHZ; 3.5GHZ; 18; 36; ; ; ; 
Intel Xeon Platinum 8151 @ 3.40GHz; Server; ; 3.4GHZ; ; 2; 4; ; ; ; 
Intel Xeon Platinum 8160 @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.7GHZ; 24; 48; 150W; ; ; 
Intel Xeon Platinum 8167M @ 2.00GHz; Server; FCLGA3647; 2.0GHZ; 2.4GHZ; 26; 52; ; ; ; 
Intel Xeon Platinum 8168 @ 2.70GHz; Server; FCLGA3647; 2.7GHZ; 3.7GHZ; 24; 48; 205W; ; ; 
Intel Xeon Platinum 8173M @ 2.00GHz; Server; FCLGA3647; 2.0GHZ; 3.5GHZ; 28; 56; 165W; ; ; 
Intel Xeon Platinum 8175M @ 2.50GHz; Server; FCLGA3647; 2.5GHZ; ; 24; 48; ; ; ; 
Intel Xeon Platinum 8176 @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.8GHZ; 28; 56; 165W; ; ; 
Intel Xeon Platinum 8259CL @ 2.50GHz; Server; LGA3647; 2.5GHZ; 3.5GHZ; 24; 48; 210W; ; ; 
Intel Xeon Platinum 8260M @ 2.30GHz; Server; LGA3647; 2.3GHZ; 3.9GHZ; 24; 48; 165W; ; ; 
Intel Xeon Platinum 8268 @ 2.90GHz; Server; FCLGA3647; 2.9GHZ; 3.9GHZ; 24; 48; 205W; ; ; 
Intel Xeon Platinum 8275CL @ 3.00GHz; Server; ; 3.0GHZ; ; 24; 48; ; ; ; 
Intel Xeon Platinum 8280 @ 2.70GHz; Server; FCLGA3647; 2.7GHZ; 4.0GHZ; 28; 56; 205W; ; ; 
Intel Xeon Platinum 8347C @ 2.10GHz; Server; LGA4189; 2.1GHZ; 3.5GHZ; 36; 72; 210W; ; ; 
Intel Xeon Platinum 8358 @ 2.60GHz; Server; FCLGA4189; 2.6GHZ; 3.4GHZ; 32; 64; 250W; ; ; 
Intel Xeon Platinum 8375C @ 2.90GHz; Server; FCLGA4189; 2.9GHZ; 3.5GHZ; 32; 64; 300W; ; ; 
Intel Xeon Platinum 8380 @ 2.30GHz; Server; FCLGA4189; 2.3GHZ; 3.4GHZ; 40; 80; 270W; ; ; 
Intel Xeon Platinum P-8124 @ 3.00GHz; Server; FCLGA3647; 3.0GHZ; 3.5GHZ; 18; 36; 240W; ; ; 
Intel Xeon Silver 4108 @ 1.80GHz; Server; FCLGA3647; 1.8GHZ; 3.0GHZ; 8; 16; 85W; ; ; 
Intel Xeon Silver 4109T @ 2.00GHz; Server; FCLGA3647; 2.0GHZ; 3.0GHZ; 8; 16; 70W; ; ; 
Intel Xeon Silver 4110 @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.0GHZ; 8; 16; 85W; ; ; 
Intel Xeon Silver 4112 @ 2.60GHz; Server; FCLGA3647; 2.6GHZ; 3.0GHZ; 4; 8; 85W; ; ; 
Intel Xeon Silver 4114 @ 2.20GHz; Server; FCLGA3647; 2.2GHZ; 3.0GHZ; 10; 20; 85W; ; ; 
Intel Xeon Silver 4116 @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.0GHZ; 12; 24; 85W; ; ; 
Intel Xeon Silver 4116T @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.0GHZ; 12; 24; 85W; ; ; 
Intel Xeon Silver 4123 @ 3.00GHz; Server; ; 3.0GHZ; 3.2GHZ; 8; 16; 105W; ; ; 
Intel Xeon Silver 4208 @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.2GHZ; 8; 16; 85W; ; ; 
Intel Xeon Silver 4210 @ 2.20GHz; Server; FCLGA3647; 2.2GHZ; 3.2GHZ; 10; 20; 85W; ; ; 
Intel Xeon Silver 4210R @ 2.40GHz; Server; FCLGA3647; 2.4GHZ; 3.2GHZ; 10; 20; 100W; ; ; 
Intel Xeon Silver 4214 @ 2.20GHz; Server; FCLGA3647; 2.2GHZ; 3.2GHZ; 12; 24; 85W; ; ; 
Intel Xeon Silver 4214R @ 2.40GHz; Server; FCLGA3647; 2.4GHZ; 3.5GHZ; 12; 24; 100W; ; ; 
Intel Xeon Silver 4214Y @ 2.20GHz; Server; FCLGA3647; 2.2GHZ; 3.2GHZ; 12; 24; 85W; ; ; 
Intel Xeon Silver 4215 @ 2.50GHz; Server; FCLGA3647; 2.5GHZ; 3.5GHZ; 8; 16; 85W; ; ; 
Intel Xeon Silver 4215R @ 3.20GHz; Server; FCLGA3647; 3.2GHZ; 4.0GHZ; 8; 16; 130W; ; ; 
Intel Xeon Silver 4216 @ 2.10GHz; Server; FCLGA3647; 2.1GHZ; 3.2GHZ; 16; 32; 100W; ; ; 
Intel Xeon Silver 4309Y @ 2.80GHz; Server; FCLGA4189; 2.8GHZ; 3.6GHZ; 8; 16; 105W; ; ; 
Intel Xeon Silver 4310 @ 2.10GHz; Server; FCLGA4189; 2.1GHZ; 3.3GHZ; 12; 24; 120W; ; ; 
Intel Xeon Silver 4310T @ 2.30GHz; Server; FCLGA4189; 2.3GHZ; 3.4GHZ; 10; 20; 105W; ; ; 
Intel Xeon Silver 4314 @ 2.40GHz; Server; FCLGA4189; 2.4GHZ; 3.4GHZ; 16; 32; 135W; ; ; 
Intel Xeon Silver 4316 @ 2.30GHz; Server; FCLGA4189; 2.3GHZ; 3.4GHZ; 20; 40; 150W; ; ; 
Intel Xeon W3503 @ 2.40GHz; Server; LGA1366; 2.4GHZ; ; 2; 2; 130W; ; ; 
Intel Xeon W3505 @ 2.53GHz; Server; LGA1366; 2.5GHZ; ; 2; 2; 130W; ; ; 
Intel Xeon W3520 @ 2.67GHz; Server; LGA1366; 2.7GHZ; 2.9GHZ; 4; 8; 130W; ; ; 
Intel Xeon W3530 @ 2.80GHz; Server; LGA1366; 2.8GHZ; 3.1GHZ; 4; 8; 130W; ; ; 
Intel Xeon W3540 @ 2.93GHz; Server; LGA1366; 2.9GHZ; 3.2GHZ; 4; 8; 130W; ; ; 
Intel Xeon W3550 @ 3.07GHz; Server; LGA1366; 3.1GHZ; 3.3GHZ; 4; 8; 130W; ; ; 
Intel Xeon W3565 @ 3.20GHz; Server; LGA1366; 3.2GHZ; 3.5GHZ; 4; 8; 130W; ; ; 
Intel Xeon W3570 @ 3.20GHz; Server; LGA1366; 3.2GHZ; 3.5GHZ; 4; 8; 130W; ; ; 
Intel Xeon W3580 @ 3.33GHz; Server; LGA1366; 3.3GHZ; 3.6GHZ; 4; 8; 130W; ; ; 
Intel Xeon W3670 @ 3.20GHz; Server; LGA1366; 3.2GHZ; 3.5GHZ; 6; 12; 130W; ; ; 
Intel Xeon W3680 @ 3.33GHz; Server; LGA1366; 3.3GHZ; 3.6GHZ; 6; 12; 130W; ; ; 
Intel Xeon W3690 @ 3.47GHz; Server; LGA1366; 3.5GHZ; 3.7GHZ; 6; 12; 130W; ; ; 
Intel Xeon W5580 @ 3.20GHz; Server; LGA1366; 3.2GHZ; 3.5GHZ; 4; 8; 130W; ; ; 
Intel Xeon W5590 @ 3.33GHz; Server; LGA1366; 3.3GHZ; 3.6GHZ; 4; 8; 130W; ; ; 
Intel Xeon W-1250 @ 3.30GHz; Server; FCLGA1200; 3.3GHZ; 4.7GHZ; 6; 12; 80W; ; ; 
Intel Xeon W-1250P @ 4.10GHz; Desktop,Server; FCLGA1200; 4.1GHZ; 4.8GHZ; 6; 12; 125W; 95W; ; 
