Hynix Semiconductor (Hyundai Electronics) HYMP532U64P6-E3 256MB, 51, 3614.7, 1687, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564A72BP8D2-Y5 512MB, 54, 3327.9, 2017.7, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564B, 57, 2766.3, 1937.1, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564F, 104, 3169.7, 1899.5, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564F72BP8D2-Y5 512MB, 57, 2837.2, 1863.2, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564F72CP8D3-Y5 512MB, 113, 2817.6, 1820, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564S, 71, 2258.8, 1082.8, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564S64BP6-Y5 512MB, 75, 2389.1, 1282.8, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564S64CP6-C4 512MB, 74, 2231.2, 1198.8, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564S64CP6-Y5 512MB, 67, 2857.8, 1273.3, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564S64EP6-Y5 512MB, 63, 3136.3, 1362.1, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564S64P6-C4 512MB, 67, 1761.2, 675.6, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564S64P6-E3 512MB, 74, 1438, 657.5, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U, 50, 3386.3, 1502, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U64BP8-C4 512MB, 62, 2991, 1521.8, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U64BP8-S5 512MB, 77, 2592.1, 1177, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U64BP8-Y5 512MB, 51, 3806, 1715.9, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U64CP8-C4 512MB, 67, 2902.3, 1280.8, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U64CP8-Y5 512MB, 60, 3527.3, 1528.4, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U64EP8-S5 512MB, 66, 4360.5, 2935.8, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U64EP8-Y5 512MB, 52, 3998.8, 1814.1, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U64P8-E3 512MB, 57, 3267.6, 1315.6, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U72BP8-C4 512MB, 46, 4508.5, 2036.3, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U72BP8-Y5 512MB, 48, 4392.2, 1819.6, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U72CP8-Y5 512MB, 51, 4131.7, 1646.8, DDR2,
Hynix Semiconductor (Hyundai Electronics) HYMP564U648-C4 512MB, 47, 3570.2, 1790.2, DDR2,
Hynix Semiconductor (Hyundai Electronics) L57 11/2010 LOGIN 2GB, 57, 3980.1, 1551.1, DDR2,
Hynix Semiconductor (Hyundai Electronics) L64 12/2010 LOGIN 2GB, 58, 3903.6, 1540.8, DDR2,
Hynix Semiconductor (Hyundai Electronics) L105 11/10 BITWAY 2GB, 57, 4073.8, 1702.7, DDR2,
Hynix Semiconductor (Hyundai Electronics) MPPU2GBPC800 2GB, 53, 3953.1, 1822.3, DDR2,
Hynix Semiconductor (Hyundai Electronics) Zhidian4GDDR800 4GB, 75, 3786.5, 2387.4, DDR2,
Hynix Semiconductor (Hyundai Electronics) ZION 667, 53, 3214.1, 1246.4, DDR2,
Hynix Semiconductor (Hyundai Electronics) ZION 667-2GB-M128- 2GB, 79, 2345.8, 1115, DDR2,
Hynix Semiconductor (Hyundai Electronics) ZION 667-2GB-V011- 2GB, 56, 4018.8, 1469.6, DDR2,
Hynix Semiconductor (Hyundai Electronics) ZION 800, 84, 1697.1, 1360.3, DDR2,
Hynix Semiconductor (Hyundai Electronics) ZION 800-2GB-A291- 2GB, 48, 4668.4, 1904.2, DDR2,
Hynix Semiconductor (Hyundai Electronics) ZION-800, 48, 5369.5, 2103.2, DDR2,
Hynix Semiconductor (Hyundai Electronics) ZION-8001GB-A134-R 1GB, 53, 3938.5, 1481.9, DDR2,
INDUSYS GmbH EMSS12864Q5166 1GB, 96, 1167.5, 404.7, DDR2,
Infineon (Siemens) 64T32000HDL3.7A 256MB, 58, 2474.2, 1233.9, DDR2,
Infineon (Siemens) 64T32000HU3.7A 256MB, 49, 3204.9, 1681.5, DDR2,
Infineon (Siemens) 64T64000HU3.7A 512MB, 49, 3320.5, 1702.2, DDR2,
Infineon (Siemens) 64T64000HU5A 512MB, 63, 3466, 1488.5, DDR2,
Infineon (Siemens) 64T64020HDL3.7A 512MB, 69, 2044.3, 1005.9, DDR2,
Infineon (Siemens) 64T64020HDL3SB 512MB, 63, 2342.2, 1134.4, DDR2,
Infineon (Siemens) 64T64020HDL5A 512MB, 65, 1741.9, 713.5, DDR2,
Infineon (Siemens) 64T128020HU3.7A 1GB, 55, 3342.8, 1618.5, DDR2,
Infineon (Siemens) 64T128021HDL3.7A 1GB, 64, 2599.5, 1092.3, DDR2,
Infineon (Siemens) 64T128021HDL3.7B 1GB, 101, 1102.2, 325.1, DDR2,
Infineon (Siemens) 64T256020HU3.7A 2GB, 46, 3529.4, 1985.1, DDR2,
Infineon (Siemens) 72T32000HR5A 256MB, 55, 3296.3, 1656.7, DDR2,
Infineon (Siemens) 72T64000HFN3.7A 512MB, 59, 2507.5, 1558, DDR2,
Infineon (Siemens) 72T64000HR5A 512MB, 51, 3594.8, 1485.7, DDR2,
Infineon (Siemens) 72T64000HU3SA 512MB, 42, 4565.5, 2001.9, DDR2,
Infineon (Siemens) 72T64020HR5A 512MB, 52, 3539.2, 1725.1, DDR2,
Infineon (Siemens) 72T128000HR5A 1GB, 52, 3517.4, 1569.3, DDR2,
Infineon (Siemens) 72T128020HFN3.7A 1GB, 113, 3022.4, 1565.8, DDR2,
Infineon (Siemens) 72T128020HR5A 1GB, 57, 3293.7, 1300.2, DDR2,
Infineon (Siemens) 72T128020HU3.7A 1GB, 43, 3922.8, 2052.6, DDR2,
Infineon (Siemens) 72T128020HU3SA 1GB, 50, 4052.4, 1803.6, DDR2,
Infineon (Siemens) 72T128420HFN3.7A 1GB, 56, 2913.8, 1788.2, DDR2,
Infineon (Siemens) 72T256000HR5A 2GB, 50, 3260.1, 1653.8, DDR2,
Infineon (Siemens) 72T256020HFN3.7A 2GB, 62, 2882.9, 1598, DDR2,
Infineon (Siemens) 72T256220HR5A 2GB, 65, 2869.3, 1398.6, DDR2,
Infineon (Siemens) 72T256420HFN3.7A 2GB, 54, 3487.7, 2205, DDR2,
Infineon (Siemens) AET560UD00-370A98Z 256MB, 47, 3627.2, 1746.7, DDR2,
Infineon (Siemens) AET660SD00-370A98X 512MB, 82, 1346.3, 504.2, DDR2,
Infineon (Siemens) AET660UD00-370A98X 512MB, 48, 3411.4, 1560.4, DDR2,
Infineon (Siemens) AET660UD00-370A98Z 512MB, 73, 1101, 906, DDR2,
Infineon (Siemens) AET660UD00-370B98Z 512MB, 51, 3206, 1458.7, DDR2,
Infineon (Siemens) AET760UD00-370A08X 1GB, 48, 3976.1, 1782.9, DDR2,
Infineon (Siemens) AET760UD00-370A98Z 1GB, 38, 4224.2, 2232, DDR2,
Intel 99P5471-013.A00LF 4GB, 67, 5284.9, 3554.4, DDR2,
Intg. Silicon Solutions MLLSE 800 2GB 2GB, 50, 4386.7, 1842.2, DDR2,
Intg. Silicon Solutions MOUGOL 800 2GB 2GB, 85, 2275.7, 1022.2, DDR2,
I’M Intelligent Memory Ltd. 24605 2GB, 52, 4700.1, 2036.9, DDR2,
Just Young Computer JINGYI 4G DDR2 800 4GB, 66, 5441.5, 3768.4, DDR2,
KINGBOX Technology Co. Ltd. KINGBOX 2GB, 45, 5760.6, 2426.3, DDR2,
Kingmax Semiconductor 2GB, 66, 5329.8, 3821.5, DDR2,
Kingmax Semiconductor KLBC28F-A8KB4 512MB, 81, 2019.5, 998.4, DDR2,
Kingmax Semiconductor KLBD48F-A8KB4 1GB, 59, 2916, 1166, DDR2,
Kingmax Semiconductor KLBD48F-A8KL4 1GB, 53, 3151.7, 1315.2, DDR2,
Kingmax Semiconductor KLBD48K-A8HD4-HCES 1GB, 61, 2973.3, 810.1, DDR2,
Kingmax Semiconductor KLCC28F-A8KB5 512MB, 63, 2742.8, 1417, DDR2,
Kingmax Semiconductor KLCC28F-A8KI5 512MB, 70, 2761.4, 1080.5, DDR2,
Kingmax Semiconductor KLCC28F-A8KL5 512MB, 53, 4118.3, 1572.1, DDR2,
Kingmax Semiconductor KLCD48F-A8KB5 1GB, 64, 2893.9, 1539.2, DDR2,
Kingmax Semiconductor KLCD48F-A8KI5 1GB, 49, 4192, 1733.6, DDR2,
Kingmax Semiconductor KLCD48F-A8KL5 1GB, 60, 3649.3, 1648.5, DDR2,
Kingmax Semiconductor KLCD48F-A8ME5 1GB, 65, 3334.4, 1228, DDR2,
Kingmax Semiconductor KLCD48F-B8KB5 1GB, 62, 3316.7, 1518.3, DDR2,
Kingmax Semiconductor KLCD48F-B8KB5Y 1GB, 55, 3909.6, 1307.5, DDR2,
Kingmax Semiconductor KLCD48F-B8KU5Y 1GB, 55, 4139.2, 1766.9, DDR2,
Kingmax Semiconductor KLCD48F-B8KW5 1GB, 68, 2996.5, 1314, DDR2,
Kingmax Semiconductor KLCD48F-B8KY5 1GB, 57, 4252.2, 1895.7, DDR2,
Kingmax Semiconductor KLCD48F-B8MO5Y 1GB, 52, 3987.5, 1757.3, DDR2,
Kingmax Semiconductor KLCE88F-B8HS5 2GB, 79, 2909.1, 2015.1, DDR2,
Kingmax Semiconductor KLCE88F-B8KB5 2GB, 55, 4637.6, 2347.2, DDR2,
Kingmax Semiconductor KLCE88F-B8KU5 2GB, 55, 3899.3, 1611.1, DDR2,
Kingmax Semiconductor KLCE88F-B8KW5 2GB, 51, 3573.6, 1741, DDR2,
Kingmax Semiconductor KLCE88F-B8KY5 2GB, 54, 2967.3, 1155.9, DDR2,
Kingmax Semiconductor KLCE88F-B8MO5 2GB, 114, 1653.8, 627.8, DDR2,
Kingmax Semiconductor KLDC28F-A8KB5 512MB, 70, 2306.5, 1357, DDR2,
Kingmax Semiconductor KLDC28F-A8KI5 512MB, 46, 4003.8, 2150.1, DDR2,
Kingmax Semiconductor KLDD48F-A8KB5 1GB, 56, 4011.8, 2007.9, DDR2,
Kingmax Semiconductor KLDD48F-A8KB5Y 1GB, 53, 3980.1, 1752.5, DDR2,
Kingmax Semiconductor KLDD48F-A8KI5 1GB, 59, 4091.8, 2381, DDR2,
Kingmax Semiconductor KLDD48F-B8HS5 1GB, 54, 4287.9, 1753.4, DDR2,
Kingmax Semiconductor KLDD48F-B8HS5Y 1GB, 43, 5668.9, 2357.8, DDR2,
Kingmax Semiconductor KLDD48F-B8KB5 1GB, 53, 4085.7, 1773, DDR2,
Kingmax Semiconductor KLDD48F-B8KB5Y 1GB, 50, 4354.9, 1752.3, DDR2,
Kingmax Semiconductor KLDD48F-B8KN5 1GB, 69, 1502.8, 1067.6, DDR2,
Kingmax Semiconductor KLDD48F-B8KN5Y 1GB, 42, 4329.6, 1003.1, DDR2,
Kingmax Semiconductor KLDD48F-B8KU5 1GB, 61, 3529.3, 1670.4, DDR2,
Kingmax Semiconductor KLDD48F-B8KU5Y 1GB, 48, 4474.9, 1874.4, DDR2,
Kingmax Semiconductor KLDD48F-B8KW5 1GB, 47, 5067.2, 1820.7, DDR2,
Kingmax Semiconductor KLDD48F-B8KW6 1GB, 54, 3680.1, 1346.6, DDR2,
Kingmax Semiconductor KLDD48F-B8KY6 1GB, 59, 3960.6, 1798.2, DDR2,
Kingmax Semiconductor KLDD48F-B8MN5 1GB, 55, 3355.2, 1562.9, DDR2,
Kingmax Semiconductor KLDD48F-B8MO5 1GB, 60, 3374.6, 1700.1, DDR2,
Kingmax Semiconductor KLDD48F-B8NU5 1GB, 71, 3273.6, 1335.1, DDR2,
Kingmax Semiconductor KLDE88F-B8 2GB, 46, 5311.2, 2242.3, DDR2,
Kingmax Semiconductor KLDE88F-B8HS5 2GB, 54, 4390.6, 2275, DDR2,
Kingmax Semiconductor KLDE88F-B8HS5Y 2GB, 49, 4380.1, 1748.2, DDR2,
Kingmax Semiconductor KLDE88F-B8K16 2GB, 66, 2830.5, 1524.5, DDR2,
Kingmax Semiconductor KLDE88F-B8KB5 2GB, 54, 4319.4, 2052.4, DDR2,
Kingmax Semiconductor KLDE88F-B8KN5 2GB, 60, 3791.6, 2003.6, DDR2,
Kingmax Semiconductor KLDE88F-B8KU5 2GB, 60, 4183.9, 2098.3, DDR2,
Kingmax Semiconductor KLDE88F-B8KU5Y 2GB, 62, 4337.5, 1961, DDR2,
Kingmax Semiconductor KLDE88F-B8KU6 2GB, 63, 3626.8, 1943.2, DDR2,
Kingmax Semiconductor KLDE88F-B8KW6 2GB, 57, 4456.3, 2141.2, DDR2,
Kingmax Semiconductor KLDE88F-B8KX5 2GB, 56, 3729.6, 1601.5, DDR2,
Kingmax Semiconductor KLDE88F-B8KY6 2GB, 60, 4077.4, 1949.1, DDR2,
Kingmax Semiconductor KLDE88F-B8MN5 2GB, 74, 3249.2, 917.4, DDR2,
Kingmax Semiconductor KLDE88F-B8MO5 2GB, 53, 4753.1, 2254.2, DDR2,
Kingmax Semiconductor KLDE88F-B8MO5Y 2GB, 50, 4202.2, 1766, DDR2,
Kingmax Semiconductor KLDE88F-B8NU5 2GB, 57, 4322, 2168.8, DDR2,
Kingmax Semiconductor KLEC28F-A8KI5 512MB, 50, 4552.8, 1993.7, DDR2,
Kingmax Semiconductor KLED48F-A8KI5 1GB, 47, 5411.7, 2452.3, DDR2,
Kingmax Semiconductor KLED48F-B8 1GB, 46, 5356.6, 2490.4, DDR2,
Kingmax Semiconductor KLED48F-B8KO6 1GB, 54, 3933.5, 1905.2, DDR2,
Kingmax Semiconductor KLED48F-B8KS6 1GB, 51, 5359.4, 2631.8, DDR2,
Kingmax Semiconductor KLED48F-B8KU6 1GB, 53, 4683.6, 2112.2, DDR2,
Kingmax Semiconductor KLEE88F-B8 2GB, 56, 5098.2, 2611.7, DDR2,
Kingmax Semiconductor KLEE88F-B8KO6 2GB, 75, 4428.9, 2380.2, DDR2,
Kingmax Semiconductor KLEE88F-B8KS6 2GB, 40, 5460.1, 2027.5, DDR2,
Kingmax Semiconductor KLEE88F-B8KU6 2GB, 50, 5372.5, 2838.5, DDR2,
Kingmax Semiconductor KSBD48F-A8SG4-SGE 1GB, 59, 3598.9, 1475.9, DDR2,
Kingmax Semiconductor KSCD48F-A8KB5 1GB, 95, 2916.8, 1067, DDR2,
Kingmax Semiconductor KSCD48F-B8HS5 1GB, 74, 1843.4, 580.5, DDR2,
Kingmax Semiconductor KSCD48F-B8KB5 1GB, 57, 3415.3, 1546.7, DDR2,
Kingmax Semiconductor KSCE88F-B8EB5 2GB, 59, 3192.6, 1318.4, DDR2,
Kingmax Semiconductor KSCE88F-B8HS5 2GB, 53, 4544.9, 1820.3, DDR2,
Kingmax Semiconductor KSCE88F-B8KB5 2GB, 75, 2893.7, 1186.4, DDR2,
Kingmax Semiconductor KSCE88F-B8KW5 2GB, 113, 1733, 609.2, DDR2,
Kingmax Semiconductor KSCE88F-B8MO5 2GB, 66, 2885.7, 1167.9, DDR2,
Kingmax Semiconductor KSDD48F-B8KW5 1GB, 69, 2050, 649.8, DDR2,
Kingmax Semiconductor KSDD48F-B8NU5 1GB, 79, 2010.7, 1295.6, DDR2,
Kingmax Semiconductor KSDE88F-B8KB5 2GB, 62, 3085.3, 1099.7, DDR2,
Kingmax Semiconductor KSDE88F-B8KW5 2GB, 69, 3012.5, 934.4, DDR2,
Kingston 1G-SODIMM 1GB, 108, 1255.1, 465.1, DDR2,
Kingston 1G-UDIMM 1GB, 57, 3469.4, 1591.2, DDR2,
Kingston 2 0MB, 49, 5126.7, 2283.4, DDR2,
Kingston 2G- 0MB, 31, 6336.6, 2884.7, DDR2,
Kingston 2G-UDIMM 2GB, 54, 5390.8, 2560.9, DDR2,
Kingston 2GB-DDR2 800Mhz 2GB, 43, 5987.5, 2160.7, DDR2,
Kingston 16HTF25664AZ-800H1 2GB, 49, 5397.3, 1602.8, DDR2,
Kingston 16HTF51264HZ-800C1 4GB, 48, 5422, 2134.5, DDR2,
Kingston 16HTS25664HY-800E1 2GB, 53, 4391.8, 1804.9, DDR2,
Kingston 39P5429-006.AO01 2GB, 44, 6181.5, 1892.9, DDR2,
Kingston 39P5429-006.AO-Ls 2GB, 51, 4928.3, 2224, DDR2,
Kingston 39P5429-006.AO-Ls- 2GB, 54, 5137.5, 2118, DDR2,
Kingston 39P5429-006.AOOLF 2GB, 47, 5827, 2652.8, DDR2,
Kingston 64T256020EU2.5C2 2GB, 49, 5065.3, 2102.8, DDR2,
Kingston 64T256800EU2.OC 2GB, 84, 4105.8, 2160.3, DDR2,
Kingston 94Z477400EU5.OC 2GB, 38, 7186.3, 3144.3, DDR2,
Kingston 99C5316-019.A00LF 1GB, 52, 4594.7, 2329.2, DDR2,
Kingston 99C5316-026.A00LF 1GB, 65, 3988.8, 2431.2, DDR2,
Kingston 99P5316-014.A00LF 4GB, 77, 3872, 2279.6, DDR2,
Kingston 99P5403-00&.A0Ls 1GB, 48, 3327.9, 1455.8, DDR2,
Kingston 99P5403-00&.A01L 2GB, 74, 2903.4, 1647.4, DDR2,
Kingston 99P5429-006.A00LF 1GB, 45, 8150.7, 4645.3, DDR2,
Kingston 99P5429-006.AL00F 2GB, 60, 3995.9, 2173.8, DDR2,
Kingston 99P5429-006.AOOLF 2GB, 55, 4113.1, 1588.1, DDR2,
Kingston 99P5429-008.A03LF 2GB, 68, 4291.4, 2139, DDR2,
Kingston 99P5429-014.A00LF 2GB, 49, 4687.3, 2116.4, DDR2,
Kingston 99P5439-006.A00LF 2GB, 73, 2464.8, 1620.7, DDR2,
Kingston 99P5471-002 2GB, 73, 3135.3, 2111.5, DDR2,
Kingston 99P5471-013.A00DT 4GB, 77, 3976.7, 2777, DDR2,
Kingston 99P5471-070.A00LF 2GB, 60, 5184.6, 2641.1, DDR2,
Kingston 99U5230-001.A03LF 1GB, 45, 3262.2, 1869.2, DDR2,
Kingston 99U5230-008.A00LF 1GB, 60, 3572.7, 1596, DDR2,
Kingston 99U5293-009.A00LF 1GB, 80, 1871.6, 968.1, DDR2,
Kingston 99U5293-012.A00LF 1GB, 74, 1649, 843.8, DDR2,
Kingston 99U5293-016.A00LF 1GB, 96, 1795.1, 1300.2, DDR2,
Kingston 99U5293-020.A00LF 1GB, 70, 1902.9, 949.9, DDR2,
Kingston 99U5293-033.A00LF 1GB, 75, 1677.8, 728.7, DDR2,
Kingston 99U5295-001.B00LF 1GB, 82, 1518.3, 587.1, DDR2,
Kingston 99U5295-008.B00LF 1GB, 71, 2978.4, 1085.1, DDR2,
Kingston 99U5295-011.A00LF 2GB, 72, 3572.8, 1481.8, DDR2,
Kingston 99U5295-012.A00LF 1GB, 68, 2401.6, 1109.4, DDR2,
Kingston 99U5295-013.A00LF 2GB, 71, 3393.5, 1322.4, DDR2,
Kingston 99U5295-014.A00LF 2GB, 56, 3827.2, 1305.1, DDR2,
Kingston 99U5295-018.A00LF 2GB, 62, 3813.9, 1884.7, DDR2,
Kingston 99U5295-019.A00LF 2GB, 64, 1808.4, 706, DDR2,
Kingston 99U5295-021.A00LF 2GB, 58, 3982.8, 1713.9, DDR2,
Kingston 99U5295-022.A00LF 2GB, 64, 3412, 1536.4, DDR2,
Kingston 99U5315-010.A00LF 512MB, 69, 2680, 1243.6, DDR2,
Kingston 99U5315-012.A00LF 512MB, 63, 3219.9, 1435.6, DDR2,
Kingston 99U5315-020.A00LF 512MB, 48, 4187.1, 2013.2, DDR2,
Kingston 99U5315-023.A00LF 512MB, 44, 4482.7, 1769.9, DDR2,
Kingston 99U5315-028.A00LF 512MB, 79, 2101, 1324.8, DDR2,
Kingston 99U5315-033.A00LF 1GB, 54, 4766.3, 2133.9, DDR2,
Kingston 99U5315-035.A00LF 1GB, 64, 3180.5, 1486.7, DDR2,
Kingston 99U5315-039.A00LF 1GB, 56, 4886.1, 2578.1, DDR2,
Kingston 99U5315-040.A00LF 1GB, 63, 5426.4, 3677, DDR2,
Kingston 99U5315-043.A00LF 1GB, 60, 4653.2, 2698.6, DDR2,
Kingston 99U5315-044.A00LF 1GB, 65, 5402.6, 3784.5, DDR2,
Kingston 99U5315-045.A00LF 1GB, 48, 5037.3, 2241.1, DDR2,
Kingston 99U5315-046.A00LF 1GB, 66, 3057.4, 1685.9, DDR2,
Kingston 99U5315-053.A00LF 1GB, 53, 4597, 2295.8, DDR2,
Kingston 99U5315-054.A00LF 1GB, 43, 5251.6, 2419.5, DDR2,
Kingston 99U5315-055.A00LF 1GB, 54, 4645.1, 2179.7, DDR2,
Kingston 99U5315-056.A00LF 1GB, 59, 5320.1, 1490.3, DDR2,
Kingston 99U5316-001.A02LF 1GB, 61, 3378.8, 1507.2, DDR2,
Kingston 99U5316-002.A02LF 1GB, 68, 2718.7, 1492.3, DDR2,
Kingston 99U5316-010.A00LF 1GB, 59, 3580.6, 1625.2, DDR2,
Kingston 99U5316-011.A01LF 1GB, 53, 3573.1, 1667.7, DDR2,
Kingston 99U5316-013.A00LF 1GB, 50, 4086.6, 2122, DDR2,
Kingston 99U5316-017.A00LF 1GB, 56, 3273.9, 1558, DDR2,
Kingston 99U5316-024.A00LF 1GB, 67, 3125.8, 1102.5, DDR2,
Kingston 99U5316-026.A00LF 1GB, 65, 3557.8, 2316, DDR2,
Kingston 99U5316-028.A00LF 1GB, 58, 4120, 1881.5, DDR2,
Kingston 99U5316-033.A00LF 2GB, 54, 4821.1, 2248.6, DDR2,
Kingston 99U5316-058.A00LF 2GB, 43, 5275.9, 1944.7, DDR2,
Kingston 99U5316-059.A00LF 2GB, 39, 6703.8, 2674.6, DDR2,
Kingston 99U5401-014.A00LF 1GB, 44, 5645.9, 2280.3, DDR2,
Kingston 99U5429-003.A00LF 1GB, 69, 3886.4, 2080.1, DDR2,
Kingston 99U5429-005.A00LF 1GB, 61, 3548.4, 1840.8, DDR2,
Kingston 99U5429-006.A00LF 1GB, 71, 4896.2, 3101, DDR2,
Kingston 99U5429-007.A00LF 2GB, 75, 3986.4, 2036.1, DDR2,
Kingston 99U5431-004.A00LF 1GB, 58, 4276.1, 2130, DDR2,
Kingston 99U5431-005.A00LF 512MB, 73, 2654.8, 1414.8, DDR2,
Kingston 99U5431-007.A00LF 512MB, 50, 4536.1, 1568.2, DDR2,
Kingston 992RE04G800UV-FCDT 4GB, 88, 3824.7, 2406, DDR2,
Kingston 6400DT Series 2GB, 51, 3353, 868, DDR2,
Kingston 9905230-002.B03LF 1GB, 56, 3262.7, 1096.4, DDR2,
Kingston 9905230-033.A00LF 1GB, 73, 2591.5, 1046.2, DDR2,
Kingston 9905260-001.C02LF 512MB, 56, 3513.3, 1295.9, DDR2,
Kingston 9905272-002.B00LF 512MB, 72, 1037.6, 605.3, DDR2,
Kingston 9905272-027.A00LF 1GB, 76, 1917.8, 737.9, DDR2,
Kingston 9905293-005.A02LF 512MB, 157, 651.8, 246.1, DDR2,
Kingston 9905293-014.A00LF 1GB, 76, 2021.2, 867.1, DDR2,
Kingston 9905293-040.A00LF 1GB, 72, 2277.5, 989.5, DDR2,
Kingston 9905293-049.A00LF 1GB, 66, 2285.7, 1250, DDR2,
Kingston 9905295-0 2GB, 57, 3882.5, 1438.4, DDR2,
Kingston 9905295-003.B00LF 1GB, 66, 1949.4, 1054.1, DDR2,
Kingston 9905295-008.B00LF 1GB, 65, 2376.2, 1292.6, DDR2,
Kingston 9905295-014.B00LF 1GB, 185, 861, 606.9, DDR2,
Kingston 9905295-015.A00LF 1GB, 71, 2567.3, 1288.7, DDR2,
Kingston 9905295-015.B00LF 1GB, 68, 2970.8, 1288.3, DDR2,
Kingston 9905295-018.A00LF 1GB, 60, 2542.2, 1307.8, DDR2,
Kingston 9905295-018.B00LF 1GB, 61, 2580.3, 1062.2, DDR2,
Kingston 9905295-019.A01LF 1GB, 78, 2439.6, 1499.7, DDR2,
Kingston 9905295-019.B00LF 1GB, 83, 2466.3, 985.5, DDR2,
Kingston 9905295-020.B00LF 1GB, 134, 2042.6, 1239.2, DDR2,
Kingston 9905295-024.B00LF 1GB, 63, 3145.8, 1276.1, DDR2,
Kingston 9905295-025.B00LF 1GB, 74, 2651.7, 1114.9, DDR2,
Kingston 9905295-031.B00LF 1GB, 69, 1953.9, 878.1, DDR2,
Kingston 9905295-037.A00LF 2GB, 60, 3045.8, 1234.3, DDR2,
Kingston 9905295-038.B00LF 1GB, 57, 2690.2, 1370.1, DDR2,
Kingston 9905295-042.A00LF 2GB, 65, 3431.5, 1451.3, DDR2,
Kingston 9905295-045.A01LF 2GB, 73, 3100.4, 1313.4, DDR2,
Kingston 9905295-046.A01LF 2GB, 65, 2749.5, 1211.2, DDR2,
Kingston 9905295-051.A00LF 2GB, 62, 4571.2, 1811.5, DDR2,
Kingston 9905295-052.A00LF 2GB, 62, 4154.9, 1672.7, DDR2,
Kingston 9905295-052.AH0LF 2GB, 62, 4014.6, 1736.2, DDR2,
Kingston 9905295-055.A00LF 2GB, 65, 3165.4, 1456.9, DDR2,
Kingston 9905295-056.A00LF 2GB, 51, 4414.1, 1810.5, DDR2,
Kingston 9905295-066.A00LF 1GB, 60, 2954.4, 1364.5, DDR2,
Kingston 9905295-081.A00LF 2GB, 58, 2717.6, 1340.7, DDR2,
Kingston 9905295-101.A00LF 2GB, 50, 4511.4, 1823.9, DDR2,
Kingston 9905315-003.A02LF 512MB, 62, 2560.1, 1454, DDR2,
Kingston 9905315-005.A01LF 512MB, 67, 2971.5, 1349.1, DDR2,
Kingston 9905315-005.A02LF 512MB, 62, 3253.2, 1526, DDR2,
Kingston 9905315-062.A00LF 1GB, 75, 1998.1, 1552.9, DDR2,
Kingston 9905315-077.A00LF 512MB, 77, 1914.5, 1109.2, DDR2,
Kingston 9905315-080.A00LF 512MB, 65, 3304.3, 2445.3, DDR2,
Kingston 9905315-087.A00LF 512MB, 66, 3218.9, 1349, DDR2,
Kingston 9905315-106.A00LF 1GB, 65, 3237.3, 1763.4, DDR2,
Kingston 9905315-117.A00LF 1GB, 48, 4441.6, 1915, DDR2,
Kingston 9905315-121.A00LF 1GB, 57, 4200.3, 2152.3, DDR2,
Kingston 9905315-124.A00LF 1GB, 76, 4077.8, 2296.6, DDR2,
Kingston 9905315-136.A00LF 1GB, 48, 5148.7, 2275.9, DDR2,
Kingston 9905316-004.A03LF 1GB, 51, 3405.2, 1554.2, DDR2,
Kingston 9905316-004.AH3LF 1GB, 57, 3357.8, 896.2, DDR2,
Kingston 9905316-005.A04LF 1GB, 66, 3881, 1675.8, DDR2,
Kingston 9905316-005.A04LFH 1GB, 61, 3523.1, 1585.4, DDR2,
Kingston 9905316-005.AH4LF 1GB, 55, 3586.6, 1498.1, DDR2,
Kingston 9905316-013.A04LF 1GB, 54, 3909.6, 1856.2, DDR2,
Kingston 9905316-017.A00LF 2GB, 56, 3875.6, 1414.5, DDR2,
Kingston 9905316-025.A02LF 1GB, 53, 4568.7, 1895.2, DDR2,
Kingston 9905316-026.A01LF 1GB, 54, 4595.8, 2025.8, DDR2,
Kingston 9905316-034.A01LF 1GB, 42, 5210.9, 1644.7, DDR2,
Kingston 9905316-056.A01LF 1GB, 51, 4051.1, 1803.3, DDR2,
Kingston 9905316-068.A00LF 1GB, 79, 1963.7, 1691.6, DDR2,
